time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.4400000000000001,-0.00213648345403,-0.000665427647282,10.2279378788,0.000622747009534,0.00764707043076,0.0,-0.0166666678846,-0.00300413864585,0.949648987672,0.010523619666,0.00813731871312,0.0,460.8353362855534,459.3405745386023,462.20981480533106,461.5859632839958
0.46000000000000013,-0.00248703931577,-0.00072410800604,10.2472209323,0.000833996921011,0.00781434208298,0.0,-0.0183889182901,-0.00286389722992,0.978656364074,0.0117706306182,0.0111457328987,0.0,433.7734716238151,434.5305090678528,432.9720454521003,433.2865112243827
0.48000000000000015,-0.00287653997433,-0.000779067771544,10.2676117335,0.00108649758272,0.00803987702794,0.0,-0.0205611475657,-0.00263207932048,1.06042376338,0.0176166633498,0.00885650290328,0.0,481.64621504919546,481.1264655985695,481.2160274541532,482.54148318609504
0.5000000000000001,-0.00331121399638,-0.000828540435062,10.2897749076,0.00149312296909,0.00824829806479,0.0,-0.0229062546388,-0.0023151870313,1.15589363829,0.0280370394819,0.0167673788075,0.0,492.51951362087766,494.27131481085075,492.37268373863793,494.6796479421728
0.5200000000000001,-0.00379174331272,-0.000870788832332,10.3136468419,0.00212958977937,0.00859455260441,0.0,-0.0251466769959,-0.00190965269575,1.23129979354,0.0157304542005,0.0120968406227,0.0,476.1432123702904,475.07008340065875,478.67441408458285,475.8570339728582
0.5400000000000001,-0.00431087754141,-0.000904968051202,10.3381956709,0.00244573975598,0.00884197605764,0.0,-0.0267667458726,-0.00150826919118,1.2235831114,0.0139749527911,0.0154094350055,0.0,396.8416837323525,397.75265166979096,397.9518798553151,397.4694976798858
0.5600000000000002,-0.00486657516451,-0.000929501557829,10.3630080954,0.0027260894731,0.00915076913531,0.0,-0.0288030164379,-0.000945081471563,1.25765933714,0.0152793003692,0.0165088690069,0.0,438.38446714267906,438.65832268759897,439.39047874338473,439.71461732233496
0.5800000000000002,-0.00546436112473,-0.00094193161884,10.3885732463,0.00303855317756,0.00948350746227,0.0,-0.0309755795842,-0.000297924629516,1.29885574696,0.0115704738506,0.0187720291086,0.0,445.81991899630395,446.37417822763734,445.97599244361925,445.06626212470417
0.6000000000000002,-0.00611052918583,-0.000939350126156,10.4153989225,0.00329772871465,0.00992008048486,0.0,-0.0336412265257,0.000556073897845,1.38371188233,0.00411848618508,0.00771468400034,0.0,485.95228929023006,483.45952409238777,485.9671868595715,484.288594937687
0.6200000000000002,-0.00680461893927,-0.000921160368663,10.4432545525,0.00342853665821,0.0100787451689,0.0,-0.0357677488188,0.00126290185152,1.4018511091,0.0139610691648,0.00475799529542,0.0,424.6108882151387,423.8492136146934,422.66149154770903,425.1983919049201
0.6400000000000002,-0.0075450607486,-0.000887369498938,10.4718183495,0.00371171051845,0.0102150465193,0.0,-0.0382764321141,0.00211618512093,1.45452859411,0.0167726441476,-0.00431299632639,0.0,457.59345093398804,455.42213476667627,456.63782961535776,457.31000234672825
